方向,起始时间,结束时间,持续K数,涨跌幅%,同向连续K,净向10K,F10通过,确认可入场,确认时间,确认入场价,确认后空间%,确认后MAE%,峰值在确认前
做多,2019-12-29 00:00:00+00:00,2019-12-29 20:00:00+00:00,6,1.6345136958824806,5.0,True,False,False,,,,,
做多,2019-12-29 20:00:00+00:00,2019-12-30 00:00:00+00:00,2,-1.244733946651716,1.0,False,False,False,,,,,
做空,2019-12-30 00:00:00+00:00,2019-12-30 04:00:00+00:00,2,-1.30407886732254,9.0,True,False,False,,,,,
做多,2019-12-30 04:00:00+00:00,2019-12-30 08:00:00+00:00,2,-1.2320940005522882,0.0,False,False,False,,,,,
做空,2019-12-30 08:00:00+00:00,2019-12-31 12:00:00+00:00,8,0.18257732661647513,10.0,True,True,False,,,,,
做空,2019-12-31 12:00:00+00:00,2020-01-01 12:00:00+00:00,7,-0.6280594491398654,10.0,True,True,False,,,,,
做空,2020-01-01 12:00:00+00:00,2020-01-01 16:00:00+00:00,2,-1.1024044938967426,9.0,True,False,False,,,,,
做空,2020-01-01 16:00:00+00:00,2020-01-01 20:00:00+00:00,2,-0.5543063086364102,8.0,True,False,False,,,,,
做空,2020-01-01 20:00:00+00:00,2020-01-03 04:00:00+00:00,9,3.3054253541527086,7.0,True,False,False,,,,,
做多,2020-01-03 04:00:00+00:00,2020-01-05 20:00:00+00:00,17,1.359144407878473,10.0,True,True,True,2020-01-04 20:00:00+00:00,7350.71,1.9629396344026626,0.6490529486267318,False
做多,2020-01-05 20:00:00+00:00,2020-01-06 00:00:00+00:00,2,0.5992036138496476,10.0,True,True,False,,,,,
做多,2020-01-06 00:00:00+00:00,2020-01-08 16:00:00+00:00,17,10.262828733427675,10.0,True,True,True,2020-01-07 16:00:00+00:00,8077.71,4.836890653415387,1.5562578998255698,False
做空,2020-01-08 16:00:00+00:00,2020-01-10 12:00:00+00:00,12,1.7620733476990276,10.0,True,True,True,2020-01-10 08:00:00+00:00,7841.02,0.41703757929453983,3.1498453007389284,True
做多,2020-01-10 12:00:00+00:00,2020-01-10 16:00:00+00:00,2,-1.2313117098683561,10.0,True,True,False,,,,,
做多,2020-01-10 16:00:00+00:00,2020-01-11 20:00:00+00:00,8,-0.19079040599957603,10.0,True,True,False,,,,,
做多,2020-01-11 20:00:00+00:00,2020-01-12 00:00:00+00:00,2,-1.936958128467484,10.0,True,True,False,,,,,
做多,2020-01-12 00:00:00+00:00,2020-01-15 04:00:00+00:00,20,7.672505643427391,10.0,True,True,True,2020-01-13 16:00:00+00:00,8111.81,9.944636277230353,0.18281986387749263,False
做空,2020-01-15 04:00:00+00:00,2020-01-15 08:00:00+00:00,2,-1.9159691060178192,2.0,False,False,False,,,,,
做多,2020-01-15 08:00:00+00:00,2020-01-15 16:00:00+00:00,3,-0.5892681537577474,3.0,True,False,False,,,,,
做多,2020-01-15 16:00:00+00:00,2020-01-16 00:00:00+00:00,3,-1.1523642918480823,4.0,True,False,False,,,,,
做空,2020-01-16 00:00:00+00:00,2020-01-16 04:00:00+00:00,2,-1.993652712507485,1.0,False,False,False,,,,,
做空,2020-01-16 04:00:00+00:00,2020-01-16 08:00:00+00:00,2,-1.7396465391682836,1.0,False,False,False,,,,,
做多,2020-01-16 08:00:00+00:00,2020-01-16 12:00:00+00:00,2,-1.1276440504809888,8.0,True,False,False,,,,,
做多,2020-01-16 12:00:00+00:00,2020-01-16 16:00:00+00:00,2,-1.809966425662317,9.0,True,False,False,,,,,
做空,2020-01-16 16:00:00+00:00,2020-01-16 20:00:00+00:00,2,-1.8728702711985918,0.0,False,False,False,,,,,
做多,2020-01-16 20:00:00+00:00,2020-01-17 00:00:00+00:00,2,-0.860289023075332,10.0,True,True,False,,,,,
做多,2020-01-17 00:00:00+00:00,2020-01-19 08:00:00+00:00,15,2.2904278418846293,10.0,True,True,True,2020-01-18 16:00:00+00:00,8914.13,3.2663871852889748,4.589679531261035,False
做空,2020-01-19 08:00:00+00:00,2020-01-21 20:00:00+00:00,16,-1.2789120810665071,10.0,True,True,True,2020-01-21 00:00:00+00:00,8679.0,2.6546837193224984,1.2801013941698394,True
做多,2020-01-21 20:00:00+00:00,2020-01-22 00:00:00+00:00,2,-1.6443800621723008,1.0,False,False,False,,,,,
做空,2020-01-22 00:00:00+00:00,2020-01-22 04:00:00+00:00,2,-1.661809996464832,9.0,True,False,False,,,,,
做多,2020-01-22 04:00:00+00:00,2020-01-22 08:00:00+00:00,2,-1.5706643180478492,0.0,False,False,False,,,,,
做空,2020-01-22 08:00:00+00:00,2020-01-24 12:00:00+00:00,14,2.698743770423924,10.0,True,True,True,2020-01-24 00:00:00+00:00,8330.0,0.9963985594237695,2.2809123649459786,False
做多,2020-01-24 12:00:00+00:00,2020-01-24 20:00:00+00:00,3,-1.4182114376706783,1.0,False,False,False,,,,,
做空,2020-01-24 20:00:00+00:00,2020-01-25 00:00:00+00:00,2,0.2309906300086751,8.0,True,False,False,,,,,
做空,2020-01-25 00:00:00+00:00,2020-01-26 08:00:00+00:00,9,-1.5923645862761189,7.0,False,False,False,,,,,
做多,2020-01-26 08:00:00+00:00,2020-01-27 08:00:00+00:00,7,1.9084080787833257,10.0,True,True,False,,,,,
做多,2020-01-27 08:00:00+00:00,2020-01-28 08:00:00+00:00,7,3.403721707010385,10.0,True,True,False,,,,,
做多,2020-01-28 08:00:00+00:00,2020-01-28 12:00:00+00:00,2,-0.49468942973219043,10.0,True,True,False,,,,,
做多,2020-01-28 12:00:00+00:00,2020-01-28 16:00:00+00:00,2,-1.4310476340472995,10.0,True,True,False,,,,,
做多,2020-01-28 16:00:00+00:00,2020-01-30 00:00:00+00:00,9,2.981390913023362,10.0,True,True,False,,,,,
做多,2020-01-30 00:00:00+00:00,2020-01-30 16:00:00+00:00,5,0.5787361330896545,10.0,True,True,False,,,,,
做多,2020-01-30 16:00:00+00:00,2020-01-31 08:00:00+00:00,5,-1.0040075967193576,10.0,True,True,False,,,,,
做多,2020-01-31 08:00:00+00:00,2020-01-31 12:00:00+00:00,2,-1.5432319209026164,9.0,True,False,False,,,,,
做多,2020-01-31 12:00:00+00:00,2020-01-31 16:00:00+00:00,2,-1.2232194388043975,8.0,True,False,False,,,,,
做多,2020-01-31 16:00:00+00:00,2020-02-02 00:00:00+00:00,9,-0.47260225202775347,7.0,True,False,False,,,,,
做空,2020-02-02 00:00:00+00:00,2020-02-02 04:00:00+00:00,2,-0.408938932312433,1.0,False,False,False,,,,,
做多,2020-02-02 04:00:00+00:00,2020-02-03 00:00:00+00:00,6,1.220853068066779,7.0,True,False,False,,,,,
做多,2020-02-03 00:00:00+00:00,2020-02-03 08:00:00+00:00,3,-1.440683575846962,2.0,False,False,False,,,,,
做多,2020-02-03 08:00:00+00:00,2020-02-03 12:00:00+00:00,2,-1.4270048604094594,1.0,False,False,False,,,,,
做空,2020-02-03 12:00:00+00:00,2020-02-03 16:00:00+00:00,2,-1.1405768593690648,8.0,True,False,False,,,,,
做多,2020-02-03 16:00:00+00:00,2020-02-03 20:00:00+00:00,2,-1.2710081789152916,2.0,False,False,False,,,,,
做空,2020-02-03 20:00:00+00:00,2020-02-04 00:00:00+00:00,2,-1.4314393737007256,7.0,True,False,False,,,,,
做空,2020-02-04 00:00:00+00:00,2020-02-04 04:00:00+00:00,2,-0.9215320072881046,6.0,False,False,False,,,,,
做空,2020-02-04 04:00:00+00:00,2020-02-05 04:00:00+00:00,7,-0.06866287670990232,5.0,False,False,False,,,,,
做多,2020-02-05 04:00:00+00:00,2020-02-05 08:00:00+00:00,2,0.019150578793547212,10.0,True,True,False,,,,,
做多,2020-02-05 08:00:00+00:00,2020-02-06 20:00:00+00:00,10,3.4537937695403595,10.0,True,True,False,,,,,
做多,2020-02-06 20:00:00+00:00,2020-02-07 20:00:00+00:00,7,-0.43938151791005103,6.0,True,False,False,,,,,
做多,2020-02-07 20:00:00+00:00,2020-02-08 00:00:00+00:00,2,-1.2529044894942423,9.0,True,False,False,,,,,
做空,2020-02-08 00:00:00+00:00,2020-02-08 04:00:00+00:00,2,-1.3234683761779125,0.0,False,False,False,,,,,
做多,2020-02-08 04:00:00+00:00,2020-02-08 12:00:00+00:00,3,-0.4574956736538059,10.0,True,True,False,,,,,
做多,2020-02-08 12:00:00+00:00,2020-02-10 04:00:00+00:00,11,1.9982124184758678,9.0,True,False,False,,,,,
做空,2020-02-10 04:00:00+00:00,2020-02-11 12:00:00+00:00,9,-1.1677353283797118,7.0,True,False,False,,,,,
做多,2020-02-11 12:00:00+00:00,2020-02-13 08:00:00+00:00,12,1.2429114035535211,10.0,True,True,True,2020-02-13 04:00:00+00:00,10347.67,0.3124374859267828,2.3838216719319427,True
做空,2020-02-13 08:00:00+00:00,2020-02-13 12:00:00+00:00,2,-1.5148249347282432,5.0,True,False,False,,,,,
做空,2020-02-13 12:00:00+00:00,2020-02-13 16:00:00+00:00,2,-1.6484989302579558,4.0,True,False,False,,,,,
做空,2020-02-13 16:00:00+00:00,2020-02-13 20:00:00+00:00,2,-1.6333468451677584,3.0,True,False,False,,,,,
做空,2020-02-13 20:00:00+00:00,2020-02-14 00:00:00+00:00,2,-1.5071959623115945,3.0,True,False,False,,,,,
做空,2020-02-14 00:00:00+00:00,2020-02-14 04:00:00+00:00,2,-0.8667836196001114,4.0,True,False,False,,,,,
做空,2020-02-14 04:00:00+00:00,2020-02-14 08:00:00+00:00,2,-1.5762810692385676,5.0,True,False,False,,,,,
做多,2020-02-14 08:00:00+00:00,2020-02-14 12:00:00+00:00,2,-0.9399746069584165,3.0,False,False,False,,,,,
做空,2020-02-14 12:00:00+00:00,2020-02-14 16:00:00+00:00,2,-1.562402540487362,7.0,True,False,False,,,,,
做多,2020-02-14 16:00:00+00:00,2020-02-15 00:00:00+00:00,3,-1.4721291534904697,2.0,False,False,False,,,,,
做多,2020-02-15 00:00:00+00:00,2020-02-15 04:00:00+00:00,2,-1.4554424826135297,0.0,False,False,False,,,,,
做空,2020-02-15 04:00:00+00:00,2020-02-15 08:00:00+00:00,2,-1.4952142761296183,10.0,True,True,False,,,,,
做空,2020-02-15 08:00:00+00:00,2020-02-15 12:00:00+00:00,2,3.292107126757836,10.0,True,True,False,,,,,
做空,2020-02-15 12:00:00+00:00,2020-02-16 20:00:00+00:00,9,-0.40367178308272755,10.0,True,True,False,,,,,
做空,2020-02-16 20:00:00+00:00,2020-02-18 12:00:00+00:00,11,1.0825407350512526,10.0,True,True,False,,,,,
做空,2020-02-18 12:00:00+00:00,2020-02-18 16:00:00+00:00,2,-1.8248688540969216,3.0,False,False,False,,,,,
做多,2020-02-18 16:00:00+00:00,2020-02-19 20:00:00+00:00,8,0.4991608990175834,6.0,True,False,False,,,,,
做空,2020-02-19 20:00:00+00:00,2020-02-23 00:00:00+00:00,20,-2.320690295616559,10.0,True,True,True,2020-02-21 12:00:00+00:00,9726.0,1.8404277195147027,0.8122558091712935,True
做多,2020-02-23 00:00:00+00:00,2020-02-24 00:00:00+00:00,7,0.6703598083235719,5.0,True,False,False,,,,,
做空,2020-02-24 00:00:00+00:00,2020-02-24 08:00:00+00:00,3,-1.6668472067708802,10.0,True,True,False,,,,,
做空,2020-02-24 08:00:00+00:00,2020-02-24 12:00:00+00:00,2,-1.3272066582031632,10.0,True,True,False,,,,,
做空,2020-02-24 12:00:00+00:00,2020-02-27 12:00:00+00:00,19,10.384226095514606,10.0,True,True,True,2020-02-26 04:00:00+00:00,9157.61,6.810838199049762,1.5548816776429595,False
做空,2020-02-27 12:00:00+00:00,2020-02-27 16:00:00+00:00,2,-2.126402071244302,9.0,True,False,False,,,,,
做多,2020-02-27 16:00:00+00:00,2020-02-27 20:00:00+00:00,2,-1.9614206541694157,0.0,False,False,False,,,,,
做空,2020-02-27 20:00:00+00:00,2020-02-28 00:00:00+00:00,2,-2.146148958912341,10.0,True,True,False,,,,,
做空,2020-02-28 00:00:00+00:00,2020-02-28 04:00:00+00:00,2,-1.0601349115641798,10.0,True,True,False,,,,,
做空,2020-02-28 04:00:00+00:00,2020-03-02 08:00:00+00:00,20,1.3412795118683583,10.0,True,True,True,2020-02-29 20:00:00+00:00,8531.98,1.441400472106118,2.905538925313932,False
做多,2020-03-02 08:00:00+00:00,2020-03-02 12:00:00+00:00,2,-0.4881352065600991,4.0,True,False,False,,,,,
做多,2020-03-02 12:00:00+00:00,2020-03-03 04:00:00+00:00,5,-1.0203364978571805,3.0,True,False,False,,,,,
做空,2020-03-03 04:00:00+00:00,2020-03-03 08:00:00+00:00,2,-1.6273824440968303,4.0,True,False,False,,,,,
做多,2020-03-03 08:00:00+00:00,2020-03-03 12:00:00+00:00,2,-1.3136274028696744,1.0,False,False,False,,,,,
做空,2020-03-03 12:00:00+00:00,2020-03-04 00:00:00+00:00,4,-1.8367583500445734,4.0,True,False,False,,,,,
做空,2020-03-04 00:00:00+00:00,2020-03-04 04:00:00+00:00,2,-1.779377872530597,4.0,False,False,False,,,,,
做多,2020-03-04 04:00:00+00:00,2020-03-04 08:00:00+00:00,2,-1.6525153105687689,6.0,True,False,False,,,,,
做空,2020-03-04 08:00:00+00:00,2020-03-05 00:00:00+00:00,5,-1.325248169615545,3.0,False,False,False,,,,,
做多,2020-03-05 00:00:00+00:00,2020-03-06 12:00:00+00:00,10,0.9701560702203821,8.0,True,False,False,,,,,
做空,2020-03-06 12:00:00+00:00,2020-03-06 16:00:00+00:00,2,-1.508354171265767,4.0,True,False,False,,,,,
做多,2020-03-06 16:00:00+00:00,2020-03-07 16:00:00+00:00,7,-0.4331634629802063,5.0,False,False,False,,,,,
做空,2020-03-07 16:00:00+00:00,2020-03-09 20:00:00+00:00,14,12.452409564387693,10.0,True,True,True,2020-03-09 08:00:00+00:00,7813.34,2.2798188738746825,1.6711163215731006,False
做多,2020-03-09 20:00:00+00:00,2020-03-10 00:00:00+00:00,2,-1.8074605763623741,3.0,True,False,False,,,,,
做多,2020-03-10 00:00:00+00:00,2020-03-10 04:00:00+00:00,2,-2.1545373021956182,2.0,False,False,False,,,,,
做多,2020-03-10 04:00:00+00:00,2020-03-10 08:00:00+00:00,2,-0.15814743884585555,1.0,False,False,False,,,,,
做多,2020-03-10 08:00:00+00:00,2020-03-10 12:00:00+00:00,2,-1.6059633565722202,1.0,False,False,False,,,,,
做空,2020-03-10 12:00:00+00:00,2020-03-10 16:00:00+00:00,2,-2.3097897459586987,4.0,True,False,False,,,,,
做多,2020-03-10 16:00:00+00:00,2020-03-10 20:00:00+00:00,2,-1.666952458883814,1.0,False,False,False,,,,,
做空,2020-03-10 20:00:00+00:00,2020-03-11 00:00:00+00:00,2,-2.4259183047157804,4.0,True,False,False,,,,,
做多,2020-03-11 00:00:00+00:00,2020-03-11 04:00:00+00:00,2,-2.259066102800753,1.0,False,False,False,,,,,
做空,2020-03-11 04:00:00+00:00,2020-03-11 08:00:00+00:00,2,-1.6034172766623378,6.0,True,False,False,,,,,
做空,2020-03-11 08:00:00+00:00,2020-03-11 12:00:00+00:00,2,-2.149073227664642,7.0,True,False,False,,,,,
做空,2020-03-11 12:00:00+00:00,2020-03-11 20:00:00+00:00,3,-0.44149057947174936,8.0,True,False,False,,,,,
做多,2020-03-11 20:00:00+00:00,2020-03-12 00:00:00+00:00,2,-2.2514842440881133,0.0,False,False,False,,,,,
做空,2020-03-12 00:00:00+00:00,2020-03-13 12:00:00+00:00,10,50.92736471628453,10.0,True,True,False,,,,,
做空,2020-03-13 12:00:00+00:00,2020-03-13 20:00:00+00:00,3,-8.502447673162347,7.0,True,False,False,,,,,
做多,2020-03-13 20:00:00+00:00,2020-03-14 00:00:00+00:00,2,-8.53329540313509,1.0,False,False,False,,,,,
做多,2020-03-14 00:00:00+00:00,2020-03-14 04:00:00+00:00,2,-8.456039506832603,0.0,False,False,False,,,,,
做空,2020-03-14 04:00:00+00:00,2020-03-15 12:00:00+00:00,9,-3.256483323091218,10.0,True,True,False,,,,,
做空,2020-03-15 12:00:00+00:00,2020-03-15 20:00:00+00:00,3,-7.333259108338846,8.0,True,False,False,,,,,
做空,2020-03-15 20:00:00+00:00,2020-03-17 00:00:00+00:00,8,6.898275061708663,6.0,True,False,False,,,,,
做多,2020-03-17 00:00:00+00:00,2020-03-17 04:00:00+00:00,2,-7.389668575102455,6.0,True,False,False,,,,,
做多,2020-03-17 04:00:00+00:00,2020-03-17 08:00:00+00:00,2,-6.784713950720424,5.0,True,False,False,,,,,
做多,2020-03-17 08:00:00+00:00,2020-03-17 12:00:00+00:00,2,-7.066802015896152,4.0,True,False,False,,,,,
做多,2020-03-17 12:00:00+00:00,2020-03-18 04:00:00+00:00,5,-4.478517727237225,5.0,True,False,False,,,,,
做空,2020-03-18 04:00:00+00:00,2020-03-18 12:00:00+00:00,3,-5.691201254856655,1.0,False,False,False,,,,,
做多,2020-03-18 12:00:00+00:00,2020-03-18 16:00:00+00:00,2,-6.471521665442856,10.0,True,True,False,,,,,
做多,2020-03-18 16:00:00+00:00,2020-03-18 20:00:00+00:00,2,-5.147251418583,10.0,True,True,False,,,,,
做多,2020-03-18 20:00:00+00:00,2020-03-19 00:00:00+00:00,2,-5.5950406517136635,10.0,True,True,False,,,,,
做多,2020-03-19 00:00:00+00:00,2020-03-19 04:00:00+00:00,2,-5.99252091154813,9.0,True,False,False,,,,,
做多,2020-03-19 04:00:00+00:00,2020-03-20 16:00:00+00:00,10,19.805278396152698,8.0,True,False,False,,,,,
做空,2020-03-20 16:00:00+00:00,2020-03-20 20:00:00+00:00,2,2.6867694380865563,5.0,True,False,False,,,,,
做空,2020-03-20 20:00:00+00:00,2020-03-21 00:00:00+00:00,2,-7.003492598387408,5.0,True,False,False,,,,,
做多,2020-03-21 00:00:00+00:00,2020-03-21 04:00:00+00:00,2,-5.443966559976763,2.0,False,False,False,,,,,
做空,2020-03-21 04:00:00+00:00,2020-03-21 12:00:00+00:00,3,-3.2086838131018527,4.0,True,False,False,,,,,
做空,2020-03-21 12:00:00+00:00,2020-03-21 16:00:00+00:00,2,-5.349311335974218,6.0,True,False,False,,,,,
做空,2020-03-21 16:00:00+00:00,2020-03-21 20:00:00+00:00,2,-6.070402190630484,7.0,True,False,False,,,,,
做空,2020-03-21 20:00:00+00:00,2020-03-22 00:00:00+00:00,2,-6.066002151030845,7.0,True,False,False,,,,,
做多,2020-03-22 00:00:00+00:00,2020-03-22 08:00:00+00:00,3,-4.401065507967344,2.0,False,False,False,,,,,
做空,2020-03-22 08:00:00+00:00,2020-03-23 12:00:00+00:00,8,2.218484722239233,6.0,True,False,False,,,,,
做多,2020-03-23 12:00:00+00:00,2020-03-25 08:00:00+00:00,12,0.09895863271444626,10.0,True,True,True,2020-03-25 04:00:00+00:00,6673.04,4.310928752112981,3.5483078177262497,False
做空,2020-03-25 08:00:00+00:00,2020-03-25 12:00:00+00:00,2,-4.950512108737758,0.0,False,False,False,,,,,
做多,2020-03-25 12:00:00+00:00,2020-03-26 12:00:00+00:00,7,-4.2743325993319266,10.0,True,True,False,,,,,
做多,2020-03-26 12:00:00+00:00,2020-03-27 12:00:00+00:00,7,-1.622534925263117,7.0,False,False,False,,,,,
做多,2020-03-27 12:00:00+00:00,2020-03-27 20:00:00+00:00,3,-2.8701343617181005,1.0,False,False,False,,,,,
做空,2020-03-27 20:00:00+00:00,2020-03-30 04:00:00+00:00,15,2.4713436112769127,10.0,True,True,True,2020-03-29 12:00:00+00:00,6124.73,4.485585487033707,3.3514946781327577,False
做多,2020-03-30 04:00:00+00:00,2020-04-01 00:00:00+00:00,12,1.1314519006000068,10.0,True,True,True,2020-03-31 20:00:00+00:00,6407.1,0.24535281172448292,2.6080442009645606,True
做多,2020-04-01 00:00:00+00:00,2020-04-01 04:00:00+00:00,2,-2.7148493689104054,6.0,True,False,False,,,,,
做空,2020-04-01 04:00:00+00:00,2020-04-01 20:00:00+00:00,5,-0.9137390403598215,3.0,False,False,False,,,,,
做多,2020-04-01 20:00:00+00:00,2020-04-03 12:00:00+00:00,11,6.01061918348283,9.0,True,False,False,,,,,
做空,2020-04-03 12:00:00+00:00,2020-04-03 16:00:00+00:00,2,-2.0537942024177895,7.0,True,False,False,,,,,
做空,2020-04-03 16:00:00+00:00,2020-04-03 20:00:00+00:00,2,-3.1732639758858006,6.0,True,False,False,,,,,
做空,2020-04-03 20:00:00+00:00,2020-04-04 00:00:00+00:00,2,-3.028124926425307,5.0,True,False,False,,,,,
做空,2020-04-04 00:00:00+00:00,2020-04-04 08:00:00+00:00,3,-2.5887356591291115,4.0,True,False,False,,,,,
做空,2020-04-04 08:00:00+00:00,2020-04-04 16:00:00+00:00,3,-3.0421263736380078,3.0,False,False,False,,,,,
做空,2020-04-04 16:00:00+00:00,2020-04-04 20:00:00+00:00,2,-2.8580821034033765,3.0,False,False,False,,,,,
做多,2020-04-04 20:00:00+00:00,2020-04-05 00:00:00+00:00,2,-2.657059412097485,4.0,True,False,False,,,,,
做多,2020-04-05 00:00:00+00:00,2020-04-05 04:00:00+00:00,2,-2.6499415007866385,5.0,True,False,False,,,,,
做空,2020-04-05 04:00:00+00:00,2020-04-05 08:00:00+00:00,2,-2.8079156164015235,2.0,False,False,False,,,,,
做空,2020-04-05 08:00:00+00:00,2020-04-05 12:00:00+00:00,2,-2.732396381497088,1.0,False,False,False,,,,,
做空,2020-04-05 12:00:00+00:00,2020-04-05 16:00:00+00:00,2,-1.3203658000690348,1.0,False,False,False,,,,,
做多,2020-04-05 16:00:00+00:00,2020-04-05 20:00:00+00:00,2,-2.4759880881233465,9.0,True,False,False,,,,,
做空,2020-04-05 20:00:00+00:00,2020-04-06 00:00:00+00:00,2,-2.5936896359206028,1.0,False,False,False,,,,,
做多,2020-04-06 00:00:00+00:00,2020-04-07 12:00:00+00:00,10,5.699932824678138,8.0,True,False,False,,,,,
做空,2020-04-07 12:00:00+00:00,2020-04-07 16:00:00+00:00,2,-2.4350150766693552,3.0,True,False,False,,,,,
做空,2020-04-07 16:00:00+00:00,2020-04-08 00:00:00+00:00,3,0.5382660694835337,3.0,True,False,False,,,,,
做多,2020-04-08 00:00:00+00:00,2020-04-08 04:00:00+00:00,2,-1.8861828021432387,1.0,False,False,False,,,,,
做多,2020-04-08 04:00:00+00:00,2020-04-08 08:00:00+00:00,2,-2.2798305817039375,1.0,False,False,False,,,,,
做空,2020-04-08 08:00:00+00:00,2020-04-08 12:00:00+00:00,2,-2.1677468314697195,5.0,True,False,False,,,,,
做空,2020-04-08 12:00:00+00:00,2020-04-08 16:00:00+00:00,2,-2.418317272436436,6.0,True,False,False,,,,,
做空,2020-04-08 16:00:00+00:00,2020-04-08 20:00:00+00:00,2,-2.346302304212813,7.0,True,False,False,,,,,
做多,2020-04-08 20:00:00+00:00,2020-04-09 00:00:00+00:00,2,-2.16192793333172,1.0,False,False,False,,,,,
做空,2020-04-09 00:00:00+00:00,2020-04-09 04:00:00+00:00,2,-1.9748966675056643,9.0,True,False,False,,,,,
做多,2020-04-09 04:00:00+00:00,2020-04-09 08:00:00+00:00,2,-1.9400145836371148,0.0,False,False,False,,,,,
做空,2020-04-09 08:00:00+00:00,2020-04-09 12:00:00+00:00,2,-1.8641508797902768,10.0,True,True,False,,,,,
做空,2020-04-09 12:00:00+00:00,2020-04-09 16:00:00+00:00,2,-2.3621642500069746,10.0,True,True,False,,,,,
做空,2020-04-09 16:00:00+00:00,2020-04-09 20:00:00+00:00,2,-2.2650664095146644,10.0,True,True,False,,,,,
做空,2020-04-09 20:00:00+00:00,2020-04-12 12:00:00+00:00,17,4.793448312704469,10.0,True,True,True,2020-04-11 12:00:00+00:00,6830.0,1.0645680819912158,2.898975109809663,True
做多,2020-04-12 12:00:00+00:00,2020-04-12 20:00:00+00:00,3,0.13861105058044135,1.0,False,False,False,,,,,
做空,2020-04-12 20:00:00+00:00,2020-04-14 12:00:00+00:00,11,2.608648782109421,10.0,True,True,False,,,,,
做空,2020-04-14 12:00:00+00:00,2020-04-14 16:00:00+00:00,2,-2.1725150979993875,9.0,True,False,False,,,,,
做空,2020-04-14 16:00:00+00:00,2020-04-14 20:00:00+00:00,2,-1.7021005248108627,8.0,True,False,False,,,,,
做空,2020-04-14 20:00:00+00:00,2020-04-15 04:00:00+00:00,3,-1.7965282229676045,7.0,True,False,False,,,,,
做空,2020-04-15 04:00:00+00:00,2020-04-16 04:00:00+00:00,7,3.778910408589094,5.0,True,False,False,,,,,
做多,2020-04-16 04:00:00+00:00,2020-04-19 12:00:00+00:00,21,2.2014538056375454,10.0,True,True,True,2020-04-17 20:00:00+00:00,7022.44,3.81007171296587,0.2040601272492172,False
做多,2020-04-19 12:00:00+00:00,2020-04-20 08:00:00+00:00,6,-1.1436468172388181,4.0,False,False,False,,,,,
做空,2020-04-20 08:00:00+00:00,2020-04-20 12:00:00+00:00,2,-1.3505489845038345,9.0,True,False,False,,,,,
做多,2020-04-20 12:00:00+00:00,2020-04-20 16:00:00+00:00,2,-1.7571554712981072,0.0,False,False,False,,,,,
做空,2020-04-20 16:00:00+00:00,2020-04-22 04:00:00+00:00,10,-1.637990041959457,9.0,True,False,False,,,,,
做空,2020-04-22 04:00:00+00:00,2020-04-22 08:00:00+00:00,2,-1.85834309004023,0.0,False,False,False,,,,,
做多,2020-04-22 08:00:00+00:00,2020-04-22 12:00:00+00:00,2,0.5266322214679057,10.0,True,True,False,,,,,
做多,2020-04-22 12:00:00+00:00,2020-04-23 04:00:00+00:00,5,-1.0496396900419325,10.0,True,True,False,,,,,
做多,2020-04-23 04:00:00+00:00,2020-04-24 12:00:00+00:00,9,7.683001896042054,10.0,True,True,False,,,,,
做多,2020-04-24 12:00:00+00:00,2020-04-25 00:00:00+00:00,4,-1.6133003391350254,10.0,True,True,False,,,,,
做多,2020-04-25 00:00:00+00:00,2020-04-25 16:00:00+00:00,5,0.8451267820106141,10.0,True,True,False,,,,,
做多,2020-04-25 16:00:00+00:00,2020-04-26 12:00:00+00:00,6,0.15487491987925767,10.0,True,True,False,,,,,
做多,2020-04-26 12:00:00+00:00,2020-04-30 08:00:00+00:00,24,20.958055172569964,10.0,True,True,True,2020-04-28 04:00:00+00:00,7707.99,22.986277875295645,0.5902965623982387,False
